,TK_PLCS/FPIX/crate03/module04/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_03.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_05.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_06.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module04/channel_read_08.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_01.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_02.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_04.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_07.value.converted:_original.._value,TK_PLCS/FPIX/crate03/module05/channel_read_08.value.converted:_original.._value,
,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,Passive Box #2 Pt1k on Detector,
"2018/02/08 16:20:09.140",,,,,13.69,,,,,,,,,
"2018/02/08 16:20:11.627",,,,,,,,14.49,,,,,,
"2018/02/08 16:20:36.624",,13.74,,,,,,,,,,,,
"2018/02/08 16:20:46.636",,,,,,,,,,,,15.13,,
"2018/02/08 16:21:01.631",,,,14.66,,,,,,,,,,
"2018/02/08 16:21:11.632",13.35,,,,,,,,,,,,,
"2018/02/08 16:21:21.631",,,,,,,,,14.02,,,,,
"2018/02/08 16:21:59.136",,,,,,,,,,13.56,,,,
"2018/02/08 16:22:21.633",,,,,,14.2,,,,,,,,
"2018/02/08 16:22:24.134",,,13.71,,,,,,,,,,,
"2018/02/08 16:22:31.638",,,,,,,,,,,15.02,,,
"2018/02/08 16:22:34.223",,,,,,,,,,,,,14.6,
"2018/02/08 16:22:51.639",,,,,,,13.67,,,,,,,
"2018/02/08 16:23:24.142",,,,,,,,13.98,,,,,,
"2018/02/08 16:23:29.132",,,,,13.18,,,,,,,,,
"2018/02/08 16:23:41.630",,13.23,,,,,,,,,,,,
"2018/02/08 16:24:19.133",,,,14.15,,,,,,,,,,
"2018/02/08 16:24:29.128",12.84,,,,,,,,,,,,,
"2018/02/08 16:24:41.636",,,,,,,,,13.5,,,,,
"2018/02/08 16:24:44.147",,,,,,,,,,,,14.6,,
"2018/02/08 16:25:21.634",,,,,,,,,,13.04,,,,
"2018/02/08 16:25:36.640",,,,,,13.69,,,,,,,,
"2018/02/08 16:25:49.139",,,13.2,,,,,,,,,,,
"2018/02/08 16:26:19.141",,,,,,,13.15,,,,,,,
"2018/02/08 16:26:34.232",,,,,,,,,,,14.5,,,
"2018/02/08 16:26:46.639",,,,,,,,13.47,,,,,,
"2018/02/08 16:26:51.633",,12.71,,,,,,,,,,,,
"2018/02/08 16:26:59.140",,,,,12.67,,,,,,,,,
"2018/02/08 16:27:06.636",,,,,,,,,,,,,14.08,
"2018/02/08 16:27:39.135",,,,13.64,,,,,,,,,,
"2018/02/08 16:27:59.136",12.32,,,,,,,,,,,,,
"2018/02/08 16:28:04.227",,,,,,,,,12.98,,,,,
"2018/02/08 16:28:56.636",,,,,,,,,,12.52,,,,
"2018/02/08 16:29:04.200",,,,,,13.18,,,,,,,,
"2018/02/08 16:29:11.630",,,,,,,,,,,,14.08,,
"2018/02/08 16:29:16.627",,,12.69,,,,,,,,,,,
"2018/02/08 16:29:54.148",,,,,,,12.64,,,,,,,
"2018/02/08 16:30:09.135",,,,,,,,12.96,,,,,,
"2018/02/08 16:30:31.631",,,,,12.15,,,,,,,,,
"2018/02/08 16:30:39.136",,12.2,,,,,,,,,,,,
"2018/02/08 16:30:41.643",,,,,,,,,,,13.97,,,
"2018/02/08 16:30:59.140",,,,13.13,,,,,,,,,,
"2018/02/08 16:31:26.637",11.81,,,,,,,,,,,,,
"2018/02/08 16:31:41.626",,,,,,,,,12.45,,,,,
"2018/02/08 16:32:06.628",,,,,,,,,,,,,13.56,
"2018/02/08 16:32:29.139",,,,,,12.67,,,,,,,,
"2018/02/08 16:32:51.638",,,,,,,,,,12,,,,
"2018/02/08 16:32:54.139",,,12.18,,,,,,,,,,,
"2018/02/08 16:33:36.633",,,,,,,,,,,,13.56,,
"2018/02/08 16:33:41.633",,,,,,,12.13,,,,,,,
"2018/02/08 16:33:54.141",,,,,,,,12.45,,,,,,
"2018/02/08 16:34:21.639",,11.69,,,,,,,,,,,,
"2018/02/08 16:34:31.638",,,,,11.64,,,,,,,,,
"2018/02/08 16:34:36.633",,,,12.62,,,,,,,,,,
"2018/02/08 16:35:06.639",,,,,,,,,,,13.45,,,
"2018/02/08 16:35:44.143",11.3,,,,,,,,,,,,,
"2018/02/08 16:35:59.130",,,,,,,,,11.93,,,,,
"2018/02/08 16:36:16.641",,,,,,12.15,,,,,,,,
"2018/02/08 16:36:51.639",,,11.67,,,,,,,,,,,
"2018/02/08 16:37:06.633",,,,,,,,,,11.47,,,,
"2018/02/08 16:37:16.634",,,,,,,,,,,,,13.04,
"2018/02/08 16:37:49.142",,,,,,,11.62,11.93,,,,,,
"2018/02/08 16:38:24.143",,,,12.11,,,,,,,,,,
"2018/02/08 16:38:36.631",,,,,,,,,,,,13.04,,
"2018/02/08 16:38:46.639",,,,,11.13,,,,,,,,,
"2018/02/08 16:39:01.637",,11.18,,,,,,,,,,,,
"2018/02/08 16:40:11.637",,,,,,11.64,,,,,,,,
"2018/02/08 16:40:16.626",10.79,,,,,,,,,,,,,
"2018/02/08 16:40:21.634",,,,,,,,,11.41,,,,,
"2018/02/08 16:40:31.636",,,,,,,,,,,12.93,,,
"2018/02/08 16:41:14.146",,,11.15,,,,,,,,,,,
"2018/02/08 16:41:49.129",,,,,,,,,,10.95,,,,
"2018/02/08 16:42:06.628",,,,,,,,11.42,,,,,,
"2018/02/08 16:42:26.632",,,,11.59,,,11.11,,,,,,,
"2018/02/08 16:43:19.123",,,,,10.62,,,,,,,,,
"2018/02/08 16:43:34.211",,10.67,,,,,,,,,,,,
"2018/02/08 16:43:56.632",,,,,,,,,,,,,12.52,
"2018/02/08 16:44:31.628",,,,,,11.13,,,,,,,,
"2018/02/08 16:44:44.145",,,,,,,,,,,,12.52,,
"2018/02/08 16:45:11.635",,,,,,,,,10.88,,,,,
"2018/02/08 16:45:21.624",10.28,,,,,,,,,,,,,
"2018/02/08 16:45:46.630",,,,,,,,,,,12.41,,,
"2018/02/08 16:45:51.630",,,10.64,,,,,,,,,,,
"2018/02/08 16:46:44.135",,,,11.08,,,,10.91,,,,,,
"2018/02/08 16:47:19.131",,,,,,,,,,10.42,,,,
"2018/02/08 16:47:26.630",,,,,,,10.59,,,,,,,
"2018/02/08 16:48:21.625",,,,,10.11,,,,,,,,,
"2018/02/08 16:48:44.214",,10.16,,,,,,,,,,,,
"2018/02/08 16:49:14.136",,,,,,10.62,,,,,,,,
"2018/02/08 16:50:24.142",,,,,,,,,,,,,12,
"2018/02/08 16:50:39.133",,,,,,,,,10.36,,,,,
"2018/02/08 16:50:46.633",,,,,,,,,,,,12,,
"2018/02/08 16:50:56.630",9.77,,,,,,,,,,,,,
"2018/02/08 16:50:59.133",,,10.13,,,,,,,,,,,
"2018/02/08 16:51:29.126",,,,10.57,,,,,,,,,,
"2018/02/08 16:51:41.628",,,,,,,,,,,11.89,,,
"2018/02/08 16:51:51.637",,,,,,,,10.4,,,,,,
"2018/02/08 16:52:54.143",,,,,,,10.08,,,,,,,
"2018/02/08 16:53:06.634",,,,,,,,,,9.9,,,,
"2018/02/08 16:53:56.633",,,,,9.59,,,,,,,,,
"2018/02/08 16:54:16.638",,,,,,10.11,,,,,,,,
"2018/02/08 16:54:24.144",,9.64,,,,,,,,,,,,
"2018/02/08 16:56:31.636",,,9.62,,,,,,,,,,,
"2018/02/08 16:56:39.138",,,,10.06,,,,,,,,,,
"2018/02/08 16:56:41.634",,,,,,,,,9.84,,,,,
"2018/02/08 16:57:11.636",9.25,,,,,,,,,,,,,
"2018/02/08 16:57:29.143",,,,,,,,9.89,,,,,,
"2018/02/08 16:57:31.635",,,,,,,,,,,,,11.47,
"2018/02/08 16:57:44.144",,,,,,,,,,,,11.47,,
"2018/02/08 16:58:39.140",,,,,,,,,,,11.36,,,
"2018/02/08 16:59:21.634",,,,,,,9.57,,,,,,,
"2018/02/08 16:59:51.638",,,,,,,,,,9.38,,,,
"2018/02/08 16:59:59.128",,,,,,9.59,,,,,,,,
"2018/02/08 17:00:26.633",,,,,9.08,,,,,,,,,
"2018/02/08 17:01:04.222",,9.13,,,,,,,,,,,,
"2018/02/08 17:02:36.632",,,,9.55,,,,,,,,,,
"2018/02/08 17:03:01.634",,,9.11,,,,,,,,,,,
"2018/02/08 17:03:46.635",,,,,,,,,9.32,,,,,
"2018/02/08 17:04:06.644",,,,,,,,9.38,,,,,,
"2018/02/08 17:04:46.637",8.74,,,,,,,,,,,,,
"2018/02/08 17:06:16.630",,,,,,,,,,,,10.95,,
"2018/02/08 17:06:19.140",,,,,,9.08,,,,,,,,
"2018/02/08 17:06:39.140",,,,,,,9.06,,,,,,,
"2018/02/08 17:07:04.310",,,,,,,,,,,10.84,,,
"2018/02/08 17:07:29.128",,,,,,,,,,,,,10.95,
"2018/02/08 17:07:39.129",,,,,8.57,,,,,,,,,
"2018/02/08 17:07:59.132",,,,,,,,,,8.86,,,,
"2018/02/08 17:08:44.149",,8.62,,,,,,,,,,,,
"2018/02/08 17:09:19.143",,,,9.03,,,,,,,,,,
"2018/02/08 17:10:41.635",,,8.6,,,,,,,,,,,
"2018/02/08 17:11:49.139",,,,,,,,8.86,,,,,,
"2018/02/08 17:12:41.639",,,,,,,,,8.8,,,,,
"2018/02/08 17:14:04.231",8.23,,,,,,,,,,,,,
"2018/02/08 17:14:16.633",,,,,,8.57,,,,,,,,
"2018/02/08 17:16:01.637",,,,,,,8.55,,,,,,,
"2018/02/08 17:16:31.635",,,,,,,,,,,,10.42,,
"2018/02/08 17:17:09.137",,,,,8.06,,,,,,,,,
"2018/02/08 17:17:16.639",,,,8.52,,,,,,,,,,
"2018/02/08 17:17:44.152",,,,,,,,,,,10.32,,,
"2018/02/08 17:18:31.638",,,,,,,,,,8.34,,,,
"2018/02/08 17:18:56.639",,8.11,,,,,,,,,,,,
"2018/02/08 17:19:29.135",,,,,,,,,,,,,10.42,
"2018/02/08 17:20:16.644",,,8.08,,,,,,,,,,,
"2018/02/08 17:21:34.223",,,,,,,,8.35,,,,,,
"2018/02/08 17:23:44.147",,,,,,,,,8.27,,,,,
"2018/02/08 17:24:01.635",,,,,,8.06,,,,,,,,
"2018/02/08 17:26:19.136",7.72,,,,,,,,,,,,,
"2018/02/08 17:27:04.214",,,,8.01,,,,,,,,,,
"2018/02/08 17:27:56.630",,,,,,,8.03,,,,,,,
"2018/02/08 17:29:06.626",,,,,7.55,,,,,,,,,
"2018/02/08 17:29:36.641",,,,,,,,,,,,9.9,,
"2018/02/08 17:31:01.629",,7.6,,,,,,,,,9.79,,,
"2018/02/08 17:31:26.630",,,,,,,,,,7.82,,,,
"2018/02/08 17:31:51.643",,,,,,,,,,,,,9.9,
"2018/02/08 17:31:56.631",,,7.57,,,,,,,,,,,
"2018/02/08 17:33:34.215",,,,,,,,7.84,,,,,,
"2018/02/08 17:35:44.152",,,,,,7.55,,,,,,,,
"2018/02/08 17:37:14.139",,,,,,,,,7.75,,,,,
"2018/02/08 17:39:04.217",,,,7.5,,,,,,,,,,
"2018/02/08 17:40:21.629",7.21,,,,,,,,,,,,,
"2018/02/08 17:41:39.131",,,,,,,7.52,,,,,,,
"2018/02/08 17:42:34.217",,,,,7.04,,,,,,,,,
"2018/02/08 17:44:34.226",,,,,,,,,,,,9.38,,
"2018/02/08 17:44:56.630",,7.08,,,,,,,,,,,,
"2018/02/08 17:45:06.638",,,,,,,,,,,9.27,,,
"2018/02/08 17:45:29.140",,,7.06,,,,,,,,,,,
"2018/02/08 17:45:56.641",,,,,,,,,,7.3,,,,
"2018/02/08 17:47:19.130",,,,,,,,,,,,,9.38,
"2018/02/08 17:47:26.637",,,,,,,,7.33,,,,,,
"2018/02/08 17:49:44.146",,,,,,7.04,,,,,,,,
"2018/02/08 17:51:54.143",,,,,,,,,7.23,,,,,
"2018/02/08 17:52:56.635",,,,6.99,,,,,,,,,,
"2018/02/08 17:54:49.132",6.69,,,,,,,,,,,,,
"2018/02/08 17:55:46.624",,,,,,,7.01,,,,,,,
"2018/02/08 17:57:16.638",,,,,6.52,,,,,,,,,
"2018/02/08 17:59:41.639",,,6.55,,,,,,,,,,,
"2018/02/08 17:59:59.138",,,,,,,,,,,8.75,8.86,,
"2018/02/08 18:00:06.635",,6.57,,,,,,,,,,,,
"2018/02/08 18:01:26.636",,,,,,,,,,6.78,,,,
"2018/02/08 18:02:04.282",,,,,,,,6.82,,,,,,
"2018/02/08 18:02:39.134",,,,,,,,,,,,,8.86,
"2018/02/08 18:04:04.223",,,,,,6.52,,,,,,,,
"2018/02/08 18:07:19.131",,,,6.47,,,,,,,,,,
"2018/02/08 18:07:21.639",,,,,,,,,6.71,,,,,
"2018/02/08 18:10:19.138",6.18,,,,,,,,,,,,,
"2018/02/08 18:11:19.131",,,,,,,6.5,,,,,,,
"2018/02/08 18:12:24.142",,,,,6.01,,,,,,,,,
"2018/02/08 18:14:54.216",,,6.04,,,,,,,,,,,
"2018/02/08 18:16:19.133",,6.06,,,,,,,,,,,,
"2018/02/08 18:17:21.640",,,,,,,,,,,,8.34,,
"2018/02/08 18:17:39.140",,,,,,,,6.3,,,,,,
"2018/02/08 18:18:39.139",,,,,,,,,,6.25,,,,
"2018/02/08 18:18:44.143",,,,,,,,,,,8.23,,,
"2018/02/08 18:19:36.624",,,,,,6.01,,,,,,,,
"2018/02/08 18:23:19.124",,,,5.96,,,,,,,,,,
"2018/02/08 18:23:21.631",,,,,,,,,,,,,8.34,
"2018/02/08 18:25:09.135",,,,,,,,,6.19,,,,,
"2018/02/08 18:29:44.138",,,,,,,5.99,,,,,,,
"2018/02/08 18:30:04.210",5.67,,,,,,,,,,,,,
"2018/02/08 18:30:21.634",,,,,5.5,,,,,,,,,
"2018/02/08 18:33:06.630",,,5.52,,,,,,,,,,,
"2018/02/08 18:37:24.142",,5.55,,,,,,,,,,,,
"2018/02/08 18:37:34.220",,,,,,,,5.79,,,,,,
"2018/02/08 18:39:41.637",,,,,,5.5,,,,,,,,
"2018/02/08 18:44:11.635",,,,,,,,,,,,7.82,,
"2018/02/08 18:44:24.147",,,,5.45,,,,,,,,,,
"2018/02/08 18:45:09.136",,,,,,,,,,5.73,,,,
"2018/02/08 18:46:51.642",,,,,,,,,,,7.71,,,
"2018/02/08 18:55:16.635",,,,,,,,,,,,,7.82,
"2018/02/08 18:56:24.146",,,,,,,,,5.67,,,,,
"2018/02/08 19:05:56.633",,,,,,,5.48,,,,,,,
"2018/02/08 19:08:14.143",,,,,4.99,,,,,,,,,
"2018/02/08 19:11:16.631",5.16,,,,,,,,,,,,,
"2018/02/08 19:11:54.140",,,5.01,,,,,,,,,,,
"2018/02/08 19:23:01.631",,,,,,,,5.28,,,,,,
"2018/02/08 19:24:11.635",,,,,,4.99,,,,,,,,
"2018/02/08 19:31:04.215",,5.04,,,,,,,,,,,,
"2018/02/08 19:32:54.141",,,,4.94,,,,,,,,,,
"2018/02/08 19:50:21.644",,,,,,,,,,,,7.3,,
"2018/02/08 19:57:41.628",,,,,,,,,,,7.19,,,
"2018/02/08 20:04:41.628",,,,,,,,,,5.21,,,,
"2018/02/08 22:43:59.131",,,,,,,,,,,,,7.3,
"2018/02/08 22:52:26.632",,,,,,,,,5.15,,,,,
"2018/02/09 00:36:31.638",,,,,,,4.96,,,,,,,
"2018/02/09 00:39:54.207",,,,,4.48,,,,,,,,,
"2018/02/09 00:45:31.640",,,4.5,,,,,,,,,,,
"2018/02/09 00:45:46.627",4.65,,,,,,,,,,,,,
"2018/02/09 01:12:56.626",,,,,,,,4.77,,,,,,
"2018/02/09 01:13:36.631",,,,,,4.48,,,,,,,,
"2018/02/09 02:13:19.132",,,,4.43,,,,,,,,,,
"2018/02/09 02:13:41.633",,4.52,,,,,,,,,,,,
"2018/02/09 07:04:24.150",,,,,,,,,,,,6.78,,
"2018/02/09 07:18:06.632",,,,,,,,,,4.69,,,,
"2018/02/09 07:18:59.131",,,,,,,,,,,6.67,,,
"2018/02/09 17:52:29.135",,,,,,,,,,,7.19,,,
"2018/02/09 23:45:29.138",,,,,,,,,,,,,6.78,
"2018/02/10 08:14:19.130",,,,,,,4.45,,,,,,,
"2018/02/10 08:18:06.635",,,,,3.96,,,,,,,,,
"2018/02/10 08:18:29.130",,,,,,,,,4.63,,,,,
"2018/02/10 08:20:09.135",,,3.99,,,,,,,,,,,
"2018/02/10 08:20:11.640",,,,,,,,,,,6.67,,,
"2018/02/10 15:38:04.226",,,,,4.48,,,,,,,,,
"2018/02/10 15:39:11.632",,,4.5,,,,,,,,,,,
"2018/02/10 15:41:34.219",,,,,,,4.96,,,,,,,
"2018/02/10 15:44:36.638",,,,,,,,,,,7.19,,,
"2018/02/10 15:48:54.137",,,,,,,,,5.15,,,,,
"2018/02/10 20:07:01.637",,,,,,,,,,,,,7.3,
"2018/02/10 20:10:51.635",,,,,,,,,,5.21,,,,
"2018/02/10 20:33:29.129",,,,,,,,,,,,7.3,,
"2018/02/10 20:34:51.638",,5.04,,,,,,,,,,,,
"2018/02/10 22:58:31.630",5.16,,,,,,,,,,,,,
"2018/02/10 23:01:44.147",,,,4.94,,,,,,,,,,
"2018/02/10 23:08:09.125",,,,,,,,5.28,,,,,,
"2018/02/10 23:13:34.211",,,,,,4.99,,,,,,,,
"2018/02/11 02:49:21.632",,,,,,4.48,,,,,,,,
"2018/02/11 02:49:24.147",4.65,,,,,,,,,,,,,
"2018/02/11 02:49:54.143",,,,,,,,4.77,,,,,,
"2018/02/11 03:03:26.637",,,,4.43,,,,,,,,,,
"2018/02/11 07:59:21.625",,4.52,,,,,,,,,,,,
"2018/02/11 07:59:26.631",,,,,,,,,,,,6.78,,
"2018/02/11 08:25:11.632",,,,,,,,,,,,,6.78,
"2018/02/11 09:26:14.222",,,,,,,,,,4.69,,,,
"2018/02/12 16:41:54.142",,,,,,,,,,5.21,,,,
"2018/02/12 17:58:41.639",,,,,,,,,,,,,7.3,
"2018/02/12 22:41:21.628",,,,,,,,,,,,7.3,,
"2018/02/12 22:54:31.634",,5.04,,,,,,,,,,,,
"2018/02/13 00:37:44.141",,,,4.94,,,,,,,,,,
"2018/02/13 00:38:29.134",5.16,,,,,,,,,,,,,
"2018/02/13 00:42:54.137",,,,,,,,5.28,,,,,,
"2018/02/13 00:49:04.200",,,,,,4.99,,,,,,,,
"2018/02/13 14:14:39.124",4.65,,,,,,,,,,,,,
"2018/02/13 14:19:16.629",,,,,,,,4.77,,,,,,
"2018/02/13 14:26:54.146",,,,,,4.48,,,,,,,,
"2018/02/13 14:37:34.206",,,,4.43,,,,,,,,,,
"2018/02/13 14:42:34.217",,,,,,,,,,,,6.78,,
"2018/02/13 14:43:19.137",,4.52,,,,,,,,,,,,
"2018/02/14 02:40:31.635",,5.04,,,,,,,,,,,,
"2018/02/14 03:18:29.139",,,,4.94,,,,,,,,,,
"2018/02/14 03:46:09.135",,,,,,4.99,,,,,,,,
"2018/02/14 03:49:04.219",,,,,,,,5.28,,,,,,
"2018/02/14 03:50:34.217",,,,,,,,,,,,7.3,,
"2018/02/14 05:18:11.625",,,,,,,,4.77,,,,,,
"2018/02/14 05:22:54.146",,,,,,4.48,,,,,,,,
"2018/02/14 05:34:09.130",,,,4.43,,,,,,,,,,
"2018/02/14 08:59:46.632",,,,,,,,,,,,6.78,,
"2018/02/14 09:04:29.133",,4.52,,,,,,,,,,,,
"2018/02/14 09:38:16.628",,,,,,,,,,,,,6.78,
"2018/02/14 09:46:39.129",,,,,,,,,,4.69,,,,
"2018/02/14 11:25:16.633",,,,,,,4.45,,,,,,,
"2018/02/14 11:46:14.145",,,,,,,,,4.63,,,,,
"2018/02/14 11:47:49.133",,,,,3.96,,,,,,,,,
"2018/02/14 11:49:09.136",,,3.99,,,,,,,,,,,
"2018/02/14 12:08:49.129",,,,,,,,,,,6.67,,,
"2018/02/14 12:10:26.630",,,,,,,,4.26,,,,,,
"2018/02/14 12:20:39.131",,,,,,3.96,,,,,,,,
"2018/02/14 16:57:34.213",,,,,,,,4.77,,,,,,
"2018/02/14 17:00:14.225",,,,,,4.48,,,,,,,,
"2018/02/14 17:11:49.137",,,,,,,,,,,7.19,,,
"2018/02/14 17:52:46.639",,,4.5,,,,,,,,,,,
"2018/02/14 19:07:24.154",,,,,4.48,,,,,,,,,
"2018/02/14 19:10:26.640",,,,,,,4.96,,,,,,,
"2018/02/14 19:12:06.638",,,,,,,,,5.15,,,,,
"2018/02/15 00:04:36.631",,,,,,,4.45,,,,,,,
"2018/02/15 01:55:11.635",,,,,3.96,,,,,,,,,
"2018/02/15 01:56:44.139",,,,,,,,,4.63,,,,,
"2018/02/15 01:57:26.633",,,3.99,,,,,,,,,,,
"2018/02/15 01:59:26.626",,,,,,,,,,,6.67,,,
"2018/02/15 02:04:41.622",4.13,,,,,,,,,,,,,
"2018/02/15 02:05:06.634",,,,,,,,4.26,,,,,,
"2018/02/15 02:07:14.142",,,,,,3.96,,,,,,,,
"2018/02/15 02:13:36.625",,,,3.92,,,,,,,,,,
"2018/02/15 02:20:09.137",,4.01,,,,,,,,,,,,
"2018/02/15 02:32:06.632",,,,,,,,,,,,6.25,,
"2018/02/15 04:40:41.635",,,,,,,,,,,,6.78,,
"2018/02/15 04:46:26.633",,4.52,,,,,,,,,,,,
"2018/02/15 05:05:21.638",4.65,,,,,,,,,,,,,
"2018/02/15 05:09:39.138",,,,4.43,,,,,,,,,,
"2018/02/15 05:14:26.636",,,,,,,,4.77,,,,,,
"2018/02/15 05:15:59.131",,,,,,4.48,,,,,,,,
"2018/02/15 05:29:01.633",,,,,4.48,,,,,,,,,
"2018/02/15 08:10:09.137",,,4.5,,,,,,,,,,,
"2018/02/15 08:10:56.640",,,,,,,,,,,7.19,,,
"2018/02/15 08:11:46.635",,,,,,,4.96,,,,,,,
"2018/02/15 08:13:34.211",,,,,,,,,5.15,,,,,
"2018/02/16 05:14:06.640",,,,,,,,,,5.21,,,,
"2018/02/16 05:15:59.136",,,,,,,,,,,,,7.3,
"2018/02/16 05:55:59.138",,5.04,,,,,,,,,,,,
"2018/02/16 06:06:24.138",,,,,,,,,,,,7.3,,
"2018/02/16 09:35:04.207",,4.52,,,,,,,,,,,,
"2018/02/16 09:41:14.145",,,,,,,,,,,,6.78,,
"2018/02/16 09:54:16.635",,,,,,,,,,,,,6.78,
"2018/02/16 14:31:09.140",,,,,,,,,,,,,7.3,
"2018/02/16 14:57:54.150",,,,,,,,,,,,7.3,,
"2018/02/16 15:02:39.137",,5.04,,,,,,,,,,,,
"2018/02/16 16:22:21.638",5.16,,,,,,,,,,,,,
"2018/02/16 16:26:16.633",,,,,,,,5.28,,,,,,
"2018/02/16 16:29:39.135",,,,4.94,,,,,,,,,,
"2018/02/16 17:34:24.139",,,,,,,,,,,7.71,,,
"2018/02/16 17:45:16.635",,,,,,4.99,,,,,,,,
"2018/02/16 17:48:49.133",,,,,,,5.48,,,,,,,
"2018/02/16 17:53:49.138",,,5.01,,,,,,,,,,,
"2018/02/16 17:54:26.639",,,,,,,,,5.67,,,,,
"2018/02/16 17:55:56.633",,,,,4.99,,,,,,,,,
"2018/02/16 18:00:44.141",,,,,,,,,,,,,7.82,
"2018/02/16 18:19:34.202",,,,,,,,,,5.73,,,,
"2018/02/17 06:32:09.126",,,,,,,,,,5.21,,,,
"2018/02/17 06:35:11.625",,,,,,,,,,,,,7.3,
"2018/02/17 06:48:31.637",,,,,4.48,,,,,,,,,
"2018/02/17 06:52:36.643",,,,,,,4.96,,,,,,,
"2018/02/17 06:53:09.133",,,,,,,,,5.15,,,,,
"2018/02/17 06:56:11.639",,,4.5,,,,,,,,,,,
"2018/02/17 06:59:34.219",,,,,,,,,,,7.19,,,
"2018/02/17 08:04:46.634",,,,,,4.48,,,,,,,,
"2018/02/17 10:33:59.137",,,,,,,,,,,,,7.82,
"2018/02/17 10:37:11.632",,,,,,,,,5.67,,,,,
"2018/02/17 10:37:29.137",,,,,4.99,,,,,5.73,,,,
"2018/02/17 10:37:31.629",,,,,,,5.48,,,,,,,
"2018/02/17 10:38:44.142",,,5.01,,,,,,,,,,,
"2018/02/17 10:39:11.629",,,,,,4.99,,,,,,,,
"2018/02/17 10:39:54.148",,,,,,,,,,,,7.82,,
"2018/02/17 10:40:14.148",,,,,,,,,,,7.71,,,
"2018/02/17 10:40:41.633",5.67,,,,,,,,,,,,,
"2018/02/17 10:40:49.128",,5.55,,,,,,,,,,,,
"2018/02/17 10:42:59.132",,,,,,,,,,,,,8.34,
"2018/02/17 10:44:26.630",,,,,,,,,,6.25,,,,
"2018/02/17 10:44:54.138",,,,,,,,,6.19,,,,,
"2018/02/17 10:46:04.222",,,,,,,5.99,,,,,,,
"2018/02/17 10:46:19.127",,,,,5.5,,,,,,,,,
"2018/02/17 10:46:36.634",,,,,,,,5.79,,,,,,
"2018/02/17 10:47:19.127",6.18,,,,,,,,,,,,,
"2018/02/17 10:47:21.627",,,,,,,,,,,8.21,,,
"2018/02/17 10:47:34.218",,6.06,,,,,,,,,,,,
"2018/02/17 10:47:44.135",,,5.52,,,,,,,,,,,
"2018/02/17 10:47:46.633",,,,,,,,,,,,8.34,,
"2018/02/17 10:48:46.627",,,,,,5.5,,,,,,,,
"2018/02/17 10:49:26.630",,,,5.45,,,,,,,,,,
"2018/02/17 10:50:34.213",,,,,,,,,,,,,8.86,
"2018/02/17 10:51:06.632",,,,,,,,,,6.78,,,,
"2018/02/17 10:51:24.147",,,,,,,,,6.71,,,,,
"2018/02/17 10:53:29.139",,,,,,,6.5,,,,,,,
"2018/02/17 10:53:41.641",6.69,,,,,,,,,,,,,
"2018/02/17 10:53:59.133",,6.57,,,,,,,,,,,,
"2018/02/17 10:54:06.631",,,,,6.01,,,,,,,,,
"2018/02/17 10:54:26.639",,,,,,,,6.3,,,,,,
"2018/02/17 10:54:29.134",,,,,,,,,,,8.73,,,
"2018/02/17 10:55:26.635",,,,,,,,,,,,8.86,,
"2018/02/17 10:55:31.631",,,6.04,,,,,,,,,,,
"2018/02/17 10:56:39.127",,,,,,6.01,,,,,,,,
"2018/02/17 10:57:24.139",,,,5.96,,,,,,,,,,
"2018/02/17 10:57:44.141",,,,,,,,,,7.3,,,,
"2018/02/17 10:58:11.632",,,,,,,,,7.23,,,,,
"2018/02/17 10:59:26.631",,,,,,,,,,,,,9.38,
"2018/02/17 11:00:09.139",7.21,,,,,,,,,,,,,
"2018/02/17 11:00:29.137",,7.08,,,,,,,,,,,,
"2018/02/17 11:01:04.222",,,,,,,7.01,,,,,,,
"2018/02/17 11:01:31.639",,,,,6.52,,,,,,,,,
"2018/02/17 11:01:41.638",,,,,,,,,,,9.25,,,
"2018/02/17 11:02:04.274",,,,,,,,6.82,,,,,,
"2018/02/17 11:03:04.204",,,6.55,,,,,,,,,9.38,,
"2018/02/17 11:04:06.637",,,,,,6.52,,,,,,,,
"2018/02/17 11:04:21.631",,,,,,,,,,7.82,,,,
